"Country","Date","Number","c1_c2","c3_c4","c5_c6_c7","c8","h2_h3_h6","h7"
"Spain",2020-03-20,4785,0,0,1,1,0,0
"Spain",2020-03-21,5879,0,0,1,1,0,0
"Spain",2020-03-22,6527,0,0,1,1,0,0
"Spain",2020-03-23,5795,0,0,1,1,0,0
"Spain",2020-03-24,5323,0,0,1,1,0,0
"Spain",2020-03-25,8206,0,0,1,1,0,0
"Spain",2020-03-26,9724,0,0,1,1,0,0
"Spain",2020-03-27,10141,0,0,1,1,0,0
"Spain",2020-03-28,10116,0,0,1,1,0,0
"Spain",2020-03-29,9103,0,0,1,1,0,0
"Spain",2020-03-30,7096,1,1,1,1,0,0
"Spain",2020-03-31,5091,1,1,1,1,0,0
"Spain",2020-04-01,8008,1,1,1,1,0,0
"Spain",2020-04-02,7927,1,1,1,1,0,0
"Spain",2020-04-03,7059,1,1,1,1,0,0
"Spain",2020-04-04,6907,1,1,1,1,0,0
"Spain",2020-04-05,6823,1,1,1,1,0,0
"Spain",2020-04-06,4671,1,1,1,1,0,0
"Spain",2020-04-07,3146,1,1,1,1,0,0
"Spain",2020-04-08,5396,1,1,1,1,0,0
"Spain",2020-04-09,5324,1,1,1,1,0,0
"Spain",2020-04-10,5486,1,1,1,1,0,0
"Spain",2020-04-11,4612,1,1,1,1,0,0
"Spain",2020-04-12,4438,1,1,1,1,0,0
"Spain",2020-04-13,3075,1,1,1,1,0,0
"Spain",2020-04-14,2380,1,1,1,1,0,0
"Spain",2020-04-15,3126,1,1,1,1,0,0
"Spain",2020-04-16,3994,1,1,1,1,0,0
"Spain",2020-04-17,3704,1,1,1,1,0,0
"Spain",2020-04-18,3418,1,1,1,1,0,0
"Spain",2020-04-19,3463,1,1,1,1,0,0
"Spain",2020-04-20,2183,1,1,1,1,0,0
"Spain",2020-04-21,1445,1,1,1,1,0,0
"Spain",2020-04-22,2520,1,1,1,1,0,0
"Spain",2020-04-23,2733,1,1,1,1,0,0
"Spain",2020-04-24,2771,1,1,1,1,0,0
"Spain",2020-04-25,2222,1,1,1,1,0,0
"Spain",2020-04-26,2288,1,1,1,1,0,0
"Spain",2020-04-27,1297,1,1,1,1,0,0
"Spain",2020-04-28,819,1,1,1,1,0,0
"Spain",2020-04-29,1654,1,1,1,1,0,0
"Spain",2020-04-30,1741,1,1,1,1,0,0
"Spain",2020-05-01,1483,1,1,1,1,0,0
"Spain",2020-05-02,1440,1,1,1,1,0,0
"Spain",2020-05-03,794,1,1,1,1,0,0
"Spain",2020-05-04,568,1,1,1,1,0,0
"Spain",2020-05-05,451,1,1,1,1,0,0
"Spain",2020-05-06,1014,1,1,1,1,0,0
"Spain",2020-05-07,983,1,1,1,1,0,0
"Spain",2020-05-08,984,1,1,1,1,0,0
"Spain",2020-05-09,963,1,1,1,1,0,0
"Spain",2020-05-10,925,1,1,1,1,0,0
"Spain",2020-05-11,492,1,1,1,1,0,0
"Spain",2020-05-12,318,1,1,1,1,0,0
"Spain",2020-05-13,572,1,1,1,1,0,0
"Spain",2020-05-14,690,1,1,1,1,0,0
"Spain",2020-05-15,777,1,1,1,1,0,0
"Spain",2020-05-16,786,1,1,1,1,0,0
"Spain",2020-05-17,804,1,1,1,1,0,0
"Spain",2020-05-18,346,1,1,1,1,0,0
"Spain",2020-05-19,240,1,1,1,1,0,0
"Spain",2020-05-20,607,1,1,1,1,0,0
"Spain",2020-05-21,826,1,1,1,1,0,0
"Spain",2020-05-22,736,0,1,1,1,0,0
"Spain",2020-05-23,786,0,1,1,1,0,0
"Spain",2020-05-24,793,0,1,1,1,0,0
"Spain",2020-05-25,310,0,1,1,1,0,0
"Spain",2020-05-26,262,0,1,1,1,0,0
"Spain",2020-05-27,536,0,1,0,1,0,0
"Spain",2020-05-28,732,0,1,0,1,0,0
"Spain",2020-05-29,606,0,1,0,1,0,0
"Spain",2020-05-30,648,0,1,0,1,0,0
"Spain",2020-05-31,704,0,1,0,1,0,0
"Spain",2020-06-01,333,0,1,0,1,0,0
"Spain",2020-06-02,177,0,1,0,1,0,0
"Spain",2020-06-03,339,0,1,0,1,0,0
"Spain",2020-06-04,465,0,1,0,1,0,0
"Spain",2020-06-05,580,0,1,0,1,0,0
"Spain",2020-06-06,487,0,1,0,1,0,0
"Spain",2020-06-07,640,0,1,0,1,0,0
"Spain",2020-06-08,258,0,1,0,1,0,0
"Spain",2020-06-09,142,0,1,0,1,0,0
"Spain",2020-06-10,334,0,1,0,1,0,0
"Spain",2020-06-11,432,0,1,0,1,0,0
"Spain",2020-06-12,440,0,1,0,1,0,0
"Spain",2020-06-13,374,0,1,0,1,0,0
"Spain",2020-06-14,484,0,1,0,1,0,0
"Spain",2020-06-15,123,0,1,0,1,0,0
"Spain",2020-06-16,87,0,1,0,1,0,0
"Spain",2020-06-17,287,0,1,0,1,0,0
"Spain",2020-06-18,383,0,1,0,1,0,0
"Spain",2020-06-19,343,0,1,0,1,0,0
"Spain",2020-06-20,359,0,1,0,1,0,0
"Spain",2020-06-21,341,0,0,0,1,0,0
"Spain",2020-06-22,228,0,0,0,1,0,0
"Spain",2020-06-23,166,0,0,0,1,0,0
"Spain",2020-06-24,243,0,0,0,1,0,0
"Spain",2020-06-25,432,0,0,0,1,0,0
"Spain",2020-06-26,338,0,0,0,1,0,0
"Spain",2020-06-27,361,0,0,0,1,0,0
"Spain",2020-06-28,480,0,0,0,1,0,0
"Spain",2020-06-29,255,0,0,0,1,0,0
"Spain",2020-06-30,189,0,0,0,1,0,0
"Spain",2020-07-01,276,0,0,0,1,0,0
"Spain",2020-07-02,447,0,0,0,1,0,0
"Spain",2020-07-03,452,0,0,0,1,0,0
"Spain",2020-07-04,490,0,1,0,1,0,0
"Spain",2020-07-05,595,0,1,0,1,0,0
"Spain",2020-07-06,296,0,1,0,1,0,0
"Spain",2020-07-07,206,0,1,0,1,0,0
"Spain",2020-07-08,346,0,1,0,1,0,0
"Spain",2020-07-09,713,0,1,0,1,0,0
"Spain",2020-07-10,742,0,1,0,1,0,0
"Spain",2020-07-11,844,0,1,0,1,0,0
"Spain",2020-07-12,1146,0,1,0,1,0,0
"Spain",2020-07-13,628,0,1,0,1,0,0
"Spain",2020-07-14,386,0,1,0,1,0,0
"Spain",2020-07-15,844,0,1,1,1,0,0
"Spain",2020-07-16,1253,0,1,1,1,0,0
"Spain",2020-07-17,1559,0,1,1,1,0,0
"Spain",2020-07-18,1640,0,1,1,1,0,0
"Spain",2020-07-19,2088,0,1,1,1,0,0
"Spain",2020-07-20,1527,0,1,1,1,0,0
"Spain",2020-07-21,1199,0,1,1,1,0,0
"Spain",2020-07-22,1582,0,1,1,1,0,0
"Spain",2020-07-23,2352,0,1,1,1,0,0
"Spain",2020-07-24,2369,0,1,1,1,0,0
"Spain",2020-07-25,2375,0,1,1,1,0,0
"Spain",2020-07-26,2828,0,1,1,1,0,0
"Spain",2020-07-27,1717,0,1,1,1,0,0
"Spain",2020-07-28,1466,0,1,1,1,0,0
"Spain",2020-07-29,2014,0,1,1,1,0,0
"Spain",2020-07-30,2897,0,1,1,1,0,0
"Spain",2020-07-31,3123,0,1,1,1,0,0
"Spain",2020-08-01,3393,0,1,1,1,0,0
"Spain",2020-08-02,3778,0,1,1,1,0,0
"Spain",2020-08-03,3196,0,1,1,1,0,0
"Spain",2020-08-04,1903,0,1,1,1,0,0
"Spain",2020-08-05,2667,0,1,1,1,0,0
"Spain",2020-08-06,4432,0,1,1,1,0,0
"Spain",2020-08-07,4289,0,1,1,1,0,0
"Spain",2020-08-08,4899,0,1,1,1,0,0
"Spain",2020-08-09,5656,0,1,1,1,0,0
"Spain",2020-08-10,3539,0,1,0,1,0,0
"Spain",2020-08-11,2653,0,1,0,1,0,0
"Spain",2020-08-12,3847,0,1,0,1,0,0
"Spain",2020-08-13,5992,0,1,0,1,0,0
"Spain",2020-08-14,6400,0,1,0,1,0,0
"Spain",2020-08-15,7050,0,1,0,1,0,0
"Spain",2020-08-16,8381,0,1,0,1,0,0
"Spain",2020-08-17,4857,0,1,0,1,0,0
"Spain",2020-08-18,3334,0,1,0,1,0,0
"Spain",2020-08-19,5015,0,1,0,1,0,0
"Spain",2020-08-20,8475,0,1,0,1,0,0
"Spain",2020-08-21,8652,0,1,0,1,0,0
"Spain",2020-08-22,8994,0,1,0,1,0,0
"Spain",2020-08-23,10476,0,1,0,1,0,0
"Spain",2020-08-24,6126,0,1,0,1,0,0
"Spain",2020-08-25,4321,0,1,0,1,0,0
"Spain",2020-08-26,6002,0,1,0,1,0,0
"Spain",2020-08-27,10327,0,1,0,1,0,0
"Spain",2020-08-28,10307,0,1,0,1,0,0
"Spain",2020-08-29,10335,0,1,0,1,0,0
"Spain",2020-08-30,11962,0,1,0,1,0,0
"Spain",2020-08-31,6898,0,1,0,1,0,0
"Spain",2020-09-01,5204,0,1,0,1,0,0
"Spain",2020-09-02,6662,0,1,0,1,0,0
"Spain",2020-09-03,10436,0,1,0,1,0,0
"Spain",2020-09-04,10720,0,1,0,1,0,0
"Spain",2020-09-05,10960,0,1,0,1,0,0
"Spain",2020-09-06,13172,0,1,0,1,0,0
"Spain",2020-09-07,7912,0,1,0,1,0,0
"Spain",2020-09-08,5514,0,1,0,1,0,0
"Spain",2020-09-09,7023,0,1,0,1,0,0
"Spain",2020-09-10,11952,0,1,0,1,0,0
"Spain",2020-09-11,12784,0,1,0,1,0,0
"Spain",2020-09-12,12991,0,1,0,1,0,0
"Spain",2020-09-13,14419,0,1,0,1,0,0
"Spain",2020-09-14,8330,0,1,0,1,0,0
"Spain",2020-09-15,6448,0,1,0,1,0,0
"Spain",2020-09-16,8177,0,1,0,1,0,0
"Spain",2020-09-17,13835,0,1,0,1,0,0
"Spain",2020-09-18,14048,0,1,0,1,0,0
"Spain",2020-09-19,13811,0,1,0,1,0,0
"Spain",2020-09-20,16786,0,1,0,1,0,0
"Spain",2020-09-21,8382,0,1,0,1,0,0
"Spain",2020-09-22,5876,0,1,0,1,0,0
"Spain",2020-09-23,8022,0,1,0,1,0,0
"Spain",2020-09-24,12863,0,1,0,1,0,0
"Spain",2020-09-25,12767,0,1,0,1,0,0
"Spain",2020-09-26,12695,0,1,0,1,0,0
"Spain",2020-09-27,13587,0,1,0,1,0,0
"Spain",2020-09-28,7760,0,1,0,1,0,0
"Spain",2020-09-29,5088,0,1,0,1,0,0
"Spain",2020-09-30,7095,0,1,0,1,0,0
"Spain",2020-10-01,11362,0,1,0,1,0,0
"Spain",2020-10-02,11250,0,1,0,1,0,0
"Spain",2020-10-03,11018,0,1,0,1,0,0
"Spain",2020-10-04,12368,0,1,0,1,0,0
"Spain",2020-10-05,6908,0,1,0,1,0,0
"Spain",2020-10-06,5138,0,1,0,1,0,0
"Spain",2020-10-07,8871,0,1,0,1,0,0
"Spain",2020-10-08,12278,0,1,0,1,0,0
"Spain",2020-10-09,12425,0,1,0,1,0,0
"Spain",2020-10-10,13882,0,1,0,1,0,0
"Spain",2020-10-11,14843,0,1,0,1,0,0
"Spain",2020-10-12,8762,0,1,0,1,0,0
"Spain",2020-10-13,6812,0,1,0,1,0,0
"Spain",2020-10-14,6319,0,1,0,1,0,0
"Spain",2020-10-15,12401,0,1,0,1,0,0
"Spain",2020-10-16,16398,0,1,0,1,0,0
"Spain",2020-10-17,17564,0,1,0,1,0,0
"Spain",2020-10-18,18323,0,1,0,1,0,0
"Spain",2020-10-19,12003,0,1,0,1,0,0
"Spain",2020-10-20,8311,0,1,0,1,0,0
"Spain",2020-10-21,15719,0,1,0,1,0,0
"Spain",2020-10-22,20895,0,1,0,1,0,0
"Spain",2020-10-23,23307,0,1,0,1,0,0
"Spain",2020-10-24,23903,0,1,0,1,0,0
"Spain",2020-10-25,25080,0,1,1,1,0,0
"Spain",2020-10-26,15546,0,1,1,1,0,0
"Spain",2020-10-27,11309,0,1,1,1,0,0
"Spain",2020-10-28,20000,0,1,1,1,0,0
"Spain",2020-10-29,24406,0,1,1,1,0,0
"Spain",2020-10-30,24620,0,1,1,1,0,0
"Spain",2020-10-31,24317,0,1,1,1,0,0
"Spain",2020-11-01,25061,0,1,1,1,0,0
"Spain",2020-11-02,16193,0,1,1,1,0,0
"Spain",2020-11-03,10995,0,1,1,1,0,0
"Spain",2020-11-04,15490,0,1,1,1,0,0
"Spain",2020-11-05,21978,0,1,1,1,0,0
"Spain",2020-11-06,24085,0,1,1,1,0,0
"Spain",2020-11-07,23603,0,1,1,1,0,0
"Spain",2020-11-08,23483,0,1,1,1,0,0
"Spain",2020-11-09,14632,0,1,1,1,0,0
"Spain",2020-11-10,9852,0,1,1,1,0,0
"Spain",2020-11-11,16480,0,1,1,1,0,0
"Spain",2020-11-12,20563,0,1,1,1,0,0
"Spain",2020-11-13,19972,0,1,1,1,0,0
"Spain",2020-11-14,19150,0,1,1,1,0,0
"Spain",2020-11-15,18417,0,1,1,1,0,0
"Spain",2020-11-16,10606,0,1,1,1,0,0
"Spain",2020-11-17,6700,0,1,1,1,0,0
"Spain",2020-11-18,12732,0,1,1,1,0,0
"Spain",2020-11-19,15858,0,1,1,1,0,0
"Spain",2020-11-20,14736,0,1,1,1,0,0
"Spain",2020-11-21,13183,0,1,1,1,0,0
"Spain",2020-11-22,12579,0,1,1,1,0,0
"Spain",2020-11-23,7221,0,1,1,1,0,0
"Spain",2020-11-24,4619,0,1,1,1,0,0
"Spain",2020-11-25,9077,0,1,1,1,0,0
"Spain",2020-11-26,10893,0,1,1,1,0,0
"Spain",2020-11-27,9963,0,1,1,1,0,0
"Spain",2020-11-28,9640,0,1,1,1,0,0
"Spain",2020-11-29,9942,0,1,1,1,0,0
"Spain",2020-11-30,5522,0,1,1,1,0,0
"Spain",2020-12-01,3405,0,1,1,1,0,0
"Spain",2020-12-02,7379,0,1,1,1,0,0
"Spain",2020-12-03,9480,0,1,1,1,0,0
"Spain",2020-12-04,8809,0,1,1,1,0,0
"Spain",2020-12-05,8106,0,1,1,1,0,0
"Spain",2020-12-06,8359,0,1,1,1,0,0
"Spain",2020-12-07,4961,0,1,1,1,0,0
"Spain",2020-12-08,3244,0,1,1,1,0,0
"Spain",2020-12-09,5187,0,1,1,1,0,0
"Spain",2020-12-10,4015,0,1,1,1,0,0
"Spain",2020-12-11,8340,0,1,1,1,0,0
"Spain",2020-12-12,10699,0,1,1,1,0,0
"Spain",2020-12-13,11276,0,1,1,1,0,0
"Spain",2020-12-14,6580,0,1,1,1,0,0
"Spain",2020-12-15,4236,0,1,1,1,0,0
"Spain",2020-12-16,9818,0,1,1,1,0,0
"Spain",2020-12-17,12127,0,1,1,1,0,0
"Spain",2020-12-18,11692,0,1,1,1,0,0
"Spain",2020-12-19,10910,0,1,1,1,0,0
"Spain",2020-12-20,12197,0,1,1,1,0,0
"Spain",2020-12-21,6909,0,1,1,1,0,0
"Spain",2020-12-22,4359,0,1,1,1,0,0
"Spain",2020-12-23,10936,0,1,1,1,0,0
"Spain",2020-12-24,13327,0,1,1,1,0,0
"Spain",2020-12-25,14394,0,1,1,1,0,0
"Spain",2020-12-26,9901,0,1,1,1,0,0
"Spain",2020-12-27,4838,0,1,1,1,0,1
"Spain",2020-12-28,6308,0,1,1,1,0,1
"Spain",2020-12-29,5960,0,1,1,1,0,1
"Spain",2020-12-30,15006,0,1,1,1,0,1
"Spain",2020-12-31,18794,0,1,1,1,0,1
"Spain",2021-01-01,21020,0,1,1,1,0,1
"Spain",2021-01-02,15491,0,1,1,1,0,1
"Spain",2021-01-03,7559,0,1,1,1,0,1
"Spain",2021-01-04,10238,0,1,1,1,0,1
"Spain",2021-01-05,9713,0,1,1,1,0,1
"Spain",2021-01-06,21769,0,1,1,1,0,1
"Spain",2021-01-07,30372,0,1,1,1,0,1
"Spain",2021-01-08,14425,0,1,1,1,0,1
"Spain",2021-01-09,26554,0,1,1,1,0,1
"Spain",2021-01-10,32555,0,1,1,1,0,1
"Spain",2021-01-11,19178,0,1,1,1,0,1
"Spain",2021-01-12,13773,0,1,1,1,0,1
"Spain",2021-01-13,32119,0,1,1,1,0,1
"Spain",2021-01-14,37192,0,1,1,1,0,1
"Spain",2021-01-15,38587,0,1,1,1,0,1
"Spain",2021-01-16,38134,0,1,1,1,0,1
"Spain",2021-01-17,42745,0,1,1,1,0,1
"Spain",2021-01-18,24811,0,1,1,1,0,1
"Spain",2021-01-19,18513,0,1,1,1,0,1
"Spain",2021-01-20,35424,0,1,1,1,0,1
"Spain",2021-01-21,42093,0,1,1,1,0,1
"Spain",2021-01-22,41610,0,1,1,1,0,1
"Spain",2021-01-23,40512,0,1,1,1,0,1
"Spain",2021-01-24,41925,0,1,1,1,0,1
"Spain",2021-01-25,23701,0,1,1,1,0,1
"Spain",2021-01-26,17187,0,1,1,1,0,1
"Spain",2021-01-27,32415,0,1,1,1,0,1
"Spain",2021-01-28,37273,0,1,1,1,0,1
"Spain",2021-01-29,35589,0,1,1,1,0,1
"Spain",2021-01-30,33033,0,1,1,1,0,1
"Spain",2021-01-31,32111,0,1,1,1,0,1
"Spain",2021-02-01,18111,0,1,1,1,0,1
"Spain",2021-02-02,11546,0,1,1,1,0,1
"Spain",2021-02-03,22367,0,1,1,1,0,1
"Spain",2021-02-04,25797,0,1,1,1,0,1
"Spain",2021-02-05,23647,0,1,1,1,0,1
"Spain",2021-02-06,20927,0,1,1,1,0,1
"Spain",2021-02-07,20014,0,1,1,1,0,1
"Spain",2021-02-08,10334,0,1,1,1,0,1
"Spain",2021-02-09,6008,0,1,1,1,0,1
"Spain",2021-02-10,13639,0,1,1,1,0,1
"Spain",2021-02-11,15224,0,1,1,1,0,1
"Spain",2021-02-12,13223,0,1,1,1,0,1
"Spain",2021-02-13,11681,0,1,1,1,0,1
"Spain",2021-02-14,11462,0,1,1,1,0,1
"Spain",2021-02-15,5637,0,1,1,1,0,1
"Spain",2021-02-16,3462,0,1,1,1,0,1
"Spain",2021-02-17,8621,0,1,1,1,0,1
"Spain",2021-02-18,9681,0,1,1,1,0,1
"Spain",2021-02-19,8417,0,1,1,1,0,1
"Spain",2021-02-20,8003,0,1,1,1,0,1
"Spain",2021-02-21,7779,0,1,1,1,0,1
"Spain",2021-02-22,3920,0,1,1,1,0,1
"Spain",2021-02-23,2581,0,1,1,1,0,1
"Spain",2021-02-24,6662,0,1,1,1,0,1
"Spain",2021-02-25,7190,0,1,1,1,0,1
"Spain",2021-02-26,6352,0,1,1,1,0,1
"Spain",2021-02-27,6009,0,1,1,1,0,1
"Spain",2021-02-28,6309,0,1,1,1,0,1
"Spain",2021-03-01,3134,0,1,1,1,0,1
"Spain",2021-03-02,2148,0,1,1,1,0,1
"Spain",2021-03-03,5157,0,1,1,1,0,1
"Spain",2021-03-04,5726,0,1,1,1,0,1
"Spain",2021-03-05,5808,0,1,1,1,0,1
"Spain",2021-03-06,5478,0,1,1,1,0,1
"Spain",2021-03-07,5577,0,1,1,1,0,1
"Spain",2021-03-08,2773,0,1,1,1,0,1
"Spain",2021-03-09,1975,0,1,1,1,0,1
"Spain",2021-03-10,4967,0,1,1,1,0,1
"Spain",2021-03-11,5541,0,1,1,1,0,1
"Spain",2021-03-12,5393,0,1,1,1,0,1
"Spain",2021-03-13,5229,0,1,1,1,0,1
"Spain",2021-03-14,5683,0,1,1,1,0,1
"Spain",2021-03-15,2757,0,1,1,1,0,1
"Spain",2021-03-16,1922,0,1,1,1,0,1
"Spain",2021-03-17,5414,0,1,1,1,0,1
"Spain",2021-03-18,5977,0,1,1,1,0,1
"Spain",2021-03-19,5701,0,1,1,1,0,1
"Spain",2021-03-20,6277,0,1,1,1,0,1
"Spain",2021-03-21,4569,0,1,1,1,0,1
"Spain",2021-03-22,2833,0,1,1,1,0,1
"Spain",2021-03-23,2227,0,1,1,1,0,1
"Spain",2021-03-24,5974,0,1,1,1,0,1
"Spain",2021-03-25,7207,0,1,1,1,0,1
"Spain",2021-03-26,6722,0,1,1,1,0,1
"Spain",2021-03-27,7162,0,1,1,1,0,1
"Spain",2021-03-28,7457,0,1,1,1,0,1
"Spain",2021-03-29,4022,0,1,1,1,0,1
"Spain",2021-03-30,2855,0,1,1,1,0,1
"Spain",2021-03-31,7190,0,1,1,1,0,1
"Spain",2021-04-01,8050,0,1,1,1,0,1
"Spain",2021-04-02,8835,0,1,1,1,0,1
"Spain",2021-04-03,5526,0,1,1,1,0,1
"Spain",2021-04-04,3709,0,1,1,1,0,1
"Spain",2021-04-05,4430,0,1,1,1,0,1
"Spain",2021-04-06,4135,0,1,1,1,0,1
"Spain",2021-04-07,7540,0,1,1,1,0,1
"Spain",2021-04-08,10666,0,1,1,1,0,1
"Spain",2021-04-09,10413,0,1,1,1,0,1
"Spain",2021-04-10,10184,0,1,1,1,0,1
"Spain",2021-04-11,10384,0,1,1,1,0,1
"Spain",2021-04-12,5563,0,1,1,1,0,1
"Spain",2021-04-13,3842,0,1,1,1,0,1
"Spain",2021-04-14,8802,0,1,1,1,0,1
"Spain",2021-04-15,10018,0,1,1,1,0,1
"Spain",2021-04-16,10304,0,1,1,1,0,1
"Spain",2021-04-17,9547,0,1,1,1,0,1
"Spain",2021-04-18,9798,0,1,1,1,0,1
"Spain",2021-04-19,5213,0,1,1,1,0,1
"Spain",2021-04-20,3857,0,1,1,1,0,1
"Spain",2021-04-21,8524,0,1,1,1,0,1
"Spain",2021-04-22,10781,0,1,1,1,0,1
"Spain",2021-04-23,10825,0,1,1,1,0,1
"Spain",2021-04-24,9957,0,1,1,1,0,1
"Spain",2021-04-25,9714,0,1,1,1,0,1
"Spain",2021-04-26,4838,0,1,1,1,0,1
"Spain",2021-04-27,3708,0,1,1,1,0,1
"Spain",2021-04-28,8540,0,1,1,1,0,1
"Spain",2021-04-29,8975,0,1,1,1,0,1
"Spain",2021-04-30,4889,0,1,1,1,0,1
